Sequence,Start,End
SRR1175079,1834900,1836723
SRR1175079,1836723,1838478
SRR1175079,1838478,1840244
SRR1175079,1840244,1841958
SRR1175079,1841958,1843755
SRR1175079,1843755,1845581
SRR1175079,1845581,1847288
SRR1175079,1847288,1848991
SRR1175079,1848991,1850832
SRR1175079,1850832,1852602
SRR1175079,1852602,1854420
SRR1175079,1854420,1855723
SRR1175079,1855723,1857486
SRR1175079,1857486,1859334
SRR1175079,1859334,1861140
SRR1175079,1861140,1862141
SRR1175079,1865443,1867206
SRR1175079,1867206,1869017
SRR1175079,1869017,1870914
SRR1175079,1870914,1871828
SRR1175079,1871828,1873415
SRR1175079,1873415,1875129
SRR1175079,1875129,1876650
SRR1175079,1876650,1878359
SRR1175079,1878359,1879924
SRR1175079,1879924,1881685
SRR1175079,1881685,1883523
SRR1175079,1883523,1885349
SRR1175079,1885349,1887103
SRR1175079,1887103,1888764
SRR1175079,1888764,1890561
SRR1175079,1890561,1892347
SRR1175079,1892347,1893940
SRR1175079,1893940,1895684
SRR1175079,1895684,1897185
SRR1175079,1897185,1898987
SRR1175079,1898987,1900772
SRR1175079,1900772,1902548
SRR1175079,1902548,1904363
SRR1175079,1904363,1906199
SRR1175079,1906199,1908016
SRR1175079,1908016,1909618
SRR1175079,1909618,1911443
SRR1175079,1911443,1913197
SRR1175079,1913197,1915045
SRR1175079,1915045,1916798
SRR1175079,1916798,1918585
SRR1175079,1918585,1920235
SRR1175079,1920235,1921994
SRR1175079,1921994,1923819
SRR1175079,1923819,1925604
SRR1175079,1925604,1927132
SRR1175079,1927132,1928981
SRR1175079,1928981,1930872
SRR1175079,1930872,1932645
SRR1175079,1932645,1933867
SRR1175079,1933867,1935766
SRR1175079,1935766,1937609
SRR1175079,1937609,1938880
SRR1175079,1938880,1940685
SRR1175079,1940685,1942205
SRR1175079,1942205,1943651
SRR1175079,1943651,1945461
SRR1175079,1945461,1947292
SRR1175079,1947292,1949039
SRR1175079,1949039,1950861
SRR1175079,1950861,1952610
SRR1175079,1952610,1954321
SRR1175079,1954321,1955797
SRR1175079,1955797,1957507
SRR1175079,1957507,1959240
SRR1175079,1959240,1960990
SRR1175079,1960990,1962742
SRR1175079,1962742,1963041
SRR1175079,1963041,1965041
SRR1175079,1965041,1966799
SRR1175079,1966799,1968514
SRR1175079,1968514,1970299
SRR1175079,1970299,1972056
SRR1175079,1972056,1974028
SRR1175079,1974028,1976003
SRR1175079,1976003,1977654
SRR1175079,1977654,1979533
SRR1175079,1979533,1981500
SRR1175079,1984783,1986780
SRR1175079,1986780,1987538
SRR1175079,1987538,1989439
SRR1175079,1992644,1994575
SRR1175079,1994575,1996481
SRR1175079,1996481,1997686
SRR1175079,1997686,1999477
SRR1175079,1999477,2000518
SRR1175079,2000518,2002504
SRR1175079,2002504,2004427
SRR1175079,2004427,2006172
SRR1175079,2006172,2007960
SRR1175079,2007960,2009593
SRR1175079,2009593,2011231
SRR1175079,2011231,2012914
SRR1175079,2012914,2014694
SRR1175079,2014694,2016529
SRR1175079,2016529,2018206
SRR1175079,2018206,2019957
SRR1175079,2019957,2021734
SRR1175079,2021734,2023544
SRR1175079,2023544,2025244
SRR1175079,2025244,2026421
SRR1175079,2026421,2028340
SRR1175079,2028340,2030282
SRR1175079,2030282,2031821
SRR1175079,2031821,2033603
SRR1175079,2033603,2035154
SRR1175079,2035154,2036804
SRR1175079,2036804,2038494
SRR1175079,2038494,2039370
SRR1175079,2044789,2044863
SRR1175079,2044863,2046828
SRR1175079,2046828,2047840
SRR1175079,2047840,2049816
SRR1175079,2049816,2051118
SRR1175079,2051118,2053104
SRR1175079,2053104,2054899
SRR1175079,2054899,2056560
SRR1175079,2056560,2058377
SRR1175079,2058377,2059930
SRR1175079,2059930,2061102
SRR1175079,2061102,2062930
SRR1175079,2062930,2064758
SRR1175079,2064758,2066586
SRR1175079,2066586,2068415
SRR1175079,2068415,2070249
SRR1175079,2070249,2071758
SRR1175079,2071758,2073339
SRR1175079,2073339,2074966
SRR1175079,2074966,2076804
SRR1175079,2076804,2078328
SRR1175079,2078328,2080154
SRR1175079,2080154,2081904
SRR1175079,2081904,2083584
SRR1175079,2083584,2085219
SRR1175079,2085219,2086700
SRR1175079,2086700,2087909
SRR1175079,2087909,2089886
SRR1175079,2089886,2091559
SRR1175079,2091559,2092544
SRR1175079,2092544,2094142
SRR1175079,2094142,2095857
SRR1175079,2095857,2097510
SRR1175079,2097510,2099296
SRR1175079,2099296,2101111
SRR1175079,2101111,2102822
SRR1175079,2102822,2104429
SRR1175079,2104429,2106152
SRR1175079,2106152,2107778
SRR1175079,2107778,2109534
SRR1175079,2109534,2111202
SRR1175079,2111202,2113012
SRR1175079,2113012,2114660
SRR1175079,2114660,2116426
SRR1175079,2116426,2118179
SRR1175079,2118179,2119976
SRR1175079,2119976,2121312
SRR1175079,2121312,2123055
SRR1175079,2123055,2124794
SRR1175079,2124794,2126603
SRR1175079,2126603,2128393
SRR1175079,2128393,2130213
SRR1175079,2130213,2132021
SRR1175079,2132021,2133601
SRR1175079,2133601,2135292
SRR1175079,2135292,2137106
SRR1175079,2137106,2138854
SRR1175079,2138854,2140571
SRR1175079,2140571,2142298
SRR1175079,2142298,2144139
SRR1175079,2144139,2145941
SRR1175079,2145941,2147775
SRR1175079,2147775,2149509
SRR1175079,2149509,2151193
SRR1175079,2151193,2152967
SRR1175079,2152967,2154673
SRR1175079,2154673,2156455
SRR1175079,2156455,2158136
SRR1175079,2158136,2159844
SRR1175079,2159844,2161425
SRR1175079,2161425,2162826
SRR1175079,2170650,2172592
SRR1175079,2172592,2174138
SRR1175079,2174138,2175918
SRR1175079,2175918,2177475
SRR1175079,2177475,2179180
SRR1175079,2179180,2180940
SRR1175079,2180940,2182505
SRR1175079,2182505,2184164
SRR1175079,2184164,2185886
SRR1175079,2185886,2187672
SRR1175079,2187672,2189196
SRR1175079,2189196,2191024
SRR1175079,2191024,2192813
SRR1175079,2192813,2194454
SRR1175079,2194454,2195924
SRR1175079,2195924,2197592
SRR1175079,2197592,2199408
SRR1175079,2199408,2201178
SRR1175079,2201178,2202993
SRR1175079,2202993,2204821
SRR1175079,2204821,2206003
SRR1175079,2206003,2207561
SRR1175079,2207561,2209140
SRR1175079,2209140,2210799
SRR1175079,2210799,2212500
SRR1175079,2212500,2214130
SRR1175079,2214130,2215944
SRR1175079,2215944,2217762
SRR1175079,2217762,2219540
SRR1175079,2219540,2221325
SRR1175079,2221325,2223109
SRR1175079,2223109,2224785
SRR1175079,2224785,2226171
SRR1175079,2226171,2228171
SRR1175079,2228171,2229988
SRR1175079,2229988,2231608
SRR1175079,2231608,2233296
SRR1175079,2233296,2235003
SRR1175079,2235003,2236808
SRR1175079,2236808,2238537
SRR1175079,2238537,2240147
SRR1175079,2240147,2241984
SRR1175079,2241984,2243740
SRR1175079,2243740,2245363
SRR1175079,2245363,2247161
SRR1175079,2247161,2248956
SRR1175079,2248956,2250426
SRR1175079,2250426,2252164
SRR1175079,2252164,2254009
SRR1175079,2254009,2255807
SRR1175079,2255807,2257560
SRR1175079,2257560,2259353
SRR1175079,2259353,2260873
SRR1175079,2260873,2262852
SRR1175079,2262852,2264181
SRR1175079,2264181,2265810
SRR1175079,2265810,2267620
SRR1175079,2267620,2269184
SRR1175079,2269184,2270998
SRR1175079,2270998,2272818
SRR1175079,2272818,2274602
SRR1175079,2274602,2276362
SRR1175079,2276362,2278140
SRR1175079,2278140,2280140
SRR1175079,2280140,2282140
SRR1175079,2282140,2283870
SRR1175079,2283870,2285660
SRR1175079,2285660,2287426
SRR1175079,2287426,2288974
SRR1175079,2288974,2290774
SRR1175079,2290774,2292222
SRR1175079,2292222,2294039
SRR1175079,2294039,2295765
SRR1175079,2295765,2297515
SRR1175079,2297515,2299185
SRR1175079,2299185,2300987
SRR1175079,2300987,2302355
SRR1175079,2302355,2303821
SRR1175079,2303821,2305259
SRR1175079,2305259,2307182
SRR1175079,2307182,2308984
SRR1175079,2308984,2310501
SRR1175079,2310501,2311592
SRR1175079,2311592,2313544
SRR1175079,2313544,2315375
SRR1175079,2315375,2317156
SRR1175079,2317156,2318708
SRR1175079,2318708,2320433
SRR1175079,2320433,2322089
SRR1175079,2322089,2323282
SRR1175079,2323282,2325103
SRR1175079,2325103,2326477
SRR1175079,2326477,2328202
SRR1175079,2328202,2329922
SRR1175079,2329922,2331127
SRR1175079,2331127,2332883
SRR1175079,2332883,2334675
SRR1175079,2334675,2336473
SRR1175079,2336473,2338075
SRR1175079,2338075,2339624
SRR1175079,2339624,2340814
SRR1175079,2340814,2342239
SRR1175079,2342239,2344058
SRR1175079,2344058,2345548
SRR1175079,2345548,2347230
SRR1175079,2347230,2348832
SRR1175079,2348832,2350262
SRR1175079,2350262,2352004
SRR1175079,2352004,2353490
SRR1175079,2353490,2355256
SRR1175079,2355256,2356680
SRR1175079,2356680,2358377
SRR1175079,2358377,2360084
SRR1175079,2360084,2362005
SRR1175079,2362005,2363925
SRR1175079,2363925,2365730
SRR1175079,2365730,2367320
SRR1175079,2367320,2368856
SRR1175079,2368856,2370600
SRR1175079,2370600,2372379
SRR1175079,2372379,2374030
SRR1175079,2374030,2376030
SRR1175079,2376030,2378030
SRR1175079,2378030,2379383
SRR1175079,2379383,2381044
SRR1175079,2381044,2382687
SRR1175079,2382687,2384537
SRR1175079,2384537,2386452
SRR1175079,2386452,2388090
SRR1175079,2388090,2388603
SRR1175079,2388603,2390576
SRR1175079,2390576,2392325
SRR1175079,2392325,2394026
SRR1175079,2394026,2395839
SRR1175079,2395839,2397275
SRR1175079,2397275,2399068
SRR1175079,2399068,2400825
SRR1175079,2400825,2402388
SRR1175079,2402388,2404085
SRR1175079,2404085,2405903
SRR1175079,2405903,2407731
SRR1175079,2407731,2409264
SRR1175079,2409264,2410914
SRR1175079,2410914,2412549
SRR1175079,2412549,2414390
SRR1175079,2414390,2416200
SRR1175079,2416200,2417775
SRR1175079,2417775,2419430
SRR1175079,2419430,2421171
SRR1175079,2421171,2423140
SRR1175079,2423140,2424851
SRR1175079,2424851,2426794
SRR1175079,2426794,2428393
SRR1175079,2428393,2430003
SRR1175079,2430003,2430517
SRR1175079,2430517,2432495
SRR1175079,2432495,2434457
SRR1175079,2434457,2436156
SRR1175079,2436156,2437889
SRR1175079,2437889,2439629
SRR1175079,2439629,2441451
SRR1175079,2441451,2443043
SRR1175079,2443043,2444879
SRR1175079,2444879,2445747
SRR1175079,2445747,2447482
SRR1175079,2447482,2449121
SRR1175079,2449121,2450769
SRR1175079,2450769,2451481
SRR1175079,2451481,2453275
SRR1175079,2453275,2454790
SRR1175079,2454790,2456190
SRR1175079,2456190,2457581
SRR1175079,2457581,2459357
SRR1175079,2459357,2460727
SRR1175079,2460727,2462272
SRR1175079,2462272,2464093
SRR1175079,2464093,2465928
SRR1175079,2465928,2467702
SRR1175079,2467702,2469408
SRR1175079,2469408,2471273
SRR1175079,2471273,2472527
SRR1175079,2472527,2473515
SRR1175079,2473515,2475473
SRR1175079,2475473,2477298
SRR1175079,2477298,2479136
SRR1175079,2479136,2480977
SRR1175079,2480977,2482486
SRR1175079,2482486,2483978
SRR1175079,2483978,2485610
SRR1175079,2485610,2487166
SRR1175079,2487166,2488740
SRR1175079,2488740,2490010
SRR1175079,2490010,2491676
SRR1175079,2491676,2493322
SRR1175079,2493322,2494975
SRR1175079,2494975,2496717
SRR1175079,2496717,2498326
SRR1175079,2498326,2499947
SRR1175079,2499947,2501467
SRR1175079,2501467,2503187
SRR1175079,2503187,2504933
SRR1175079,2504933,2506654
SRR1175079,2506654,2508194
SRR1175079,2508194,2509750
SRR1175079,2509750,2511392
SRR1175079,2511392,2513296
SRR1175079,2513296,2514602
SRR1175079,2514602,2516362
SRR1175079,2516362,2518313
SRR1175079,2518313,2520089
SRR1175079,2520089,2521625
SRR1175079,2521625,2522572
SRR1175079,2522572,2524404
SRR1175079,2524404,2526399
SRR1175079,2526399,2528354
SRR1175079,2528354,2529958
SRR1175079,2529958,2531741
SRR1175079,2531741,2533405
SRR1175079,2533405,2535102
SRR1175079,2535102,2536771
SRR1175079,2536771,2538616
SRR1175079,2538616,2540361
SRR1175079,2540361,2541945
SRR1175079,2541945,2543463
SRR1175079,2543463,2545120
SRR1175079,2545120,2546867
SRR1175079,2546867,2548576
SRR1175079,2548576,2549590
SRR1175079,2549590,2551545
SRR1175079,2551545,2553105
SRR1175079,2553105,2554909
SRR1175079,2554909,2555975
SRR1175079,2555975,2557810
SRR1175079,2557810,2559610
SRR1175079,2559610,2561300
SRR1175079,2561300,2563096
SRR1175079,2563096,2564786
SRR1175079,2564786,2566346
SRR1175079,2566346,2568094
SRR1175079,2568094,2569797
SRR1175079,2569797,2571576
SRR1175079,2571576,2573329
SRR1175079,2573329,2575049
SRR1175079,2575049,2576872
SRR1175079,2576872,2578690
SRR1175079,2578690,2580477
SRR1175079,2580477,2581664
SRR1175079,2581664,2583321
SRR1175079,2583321,2585048
SRR1175079,2585048,2586617
SRR1175079,2586617,2588127
SRR1175079,2588127,2589948
SRR1175079,2589948,2591790
SRR1175079,2591790,2593576
SRR1175079,2593576,2594931
SRR1175079,2594931,2596603
SRR1175079,2596603,2598329
SRR1175079,2598329,2599787
SRR1175079,2599787,2600712
SRR1175079,2600712,2602456
SRR1175079,2602456,2604190
SRR1175079,2604190,2605975
SRR1175079,2605975,2607417
SRR1175079,2607417,2608488
SRR1175079,2608488,2610130
SRR1175079,2610130,2611615
SRR1175079,2611615,2613318
SRR1175079,2613318,2615292
SRR1175079,2615292,2617231
SRR1175079,2617231,2619028
SRR1175079,2619028,2620756
SRR1175079,2620756,2622751
SRR1175079,2622751,2624428
SRR1175079,2624428,2626199
SRR1175079,2626199,2627840
SRR1175079,2627840,2629652
SRR1175079,2629652,2631418
SRR1175079,2631418,2632601
SRR1175079,2632601,2634503
SRR1175079,2634503,2635754
SRR1175079,2635754,2637605
SRR1175079,2637605,2639551
SRR1175079,2639551,2641250
SRR1175079,2641250,2643250
SRR1175079,2643250,2644664
SRR1175079,2644664,2646446
SRR1175079,2646446,2647947
SRR1175079,2647947,2649547
SRR1175079,2649547,2651026
SRR1175079,2651026,2652748
SRR1175079,2652748,2654238
SRR1175079,2654238,2656007
SRR1175079,2656007,2657340
SRR1175079,2657340,2659113
SRR1175079,2659113,2660914
SRR1175079,2660914,2662432
SRR1175079,2662432,2664399
SRR1175079,2664399,2666095
SRR1175079,2666095,2666972
SRR1175079,2666972,2668702
SRR1175079,2668702,2670275
SRR1175079,2670275,2671996
SRR1175079,2671996,2673752
SRR1175079,2673752,2675562
SRR1175079,2675562,2677205
SRR1175079,2677205,2678963
SRR1175079,2678963,2680706
SRR1175079,2680706,2682007
SRR1175079,2682007,2683800
SRR1175079,2683800,2685568
SRR1175079,2685568,2686902
SRR1175079,2686902,2688725
SRR1175079,2688725,2690412
SRR1175079,2690412,2692369
SRR1175079,2692369,2694266
SRR1175079,2694266,2696041
SRR1175079,2696041,2697702
SRR1175079,2697702,2698940
SRR1175079,2698940,2700627
SRR1175079,2700627,2702333
SRR1175079,2702333,2704090
SRR1175079,2704090,2706019
SRR1175079,2706019,2707853
SRR1175079,2707853,2709538
SRR1175079,2709538,2711461
SRR1175079,2711461,2713001
SRR1175079,2713001,2714626
SRR1175079,2714626,2715556
SRR1175079,2715556,2717270
SRR1175079,2717270,2718951
SRR1175079,2718951,2720697
SRR1175079,2720697,2722435
SRR1175079,2722435,2724309
SRR1175079,2724309,2726303
SRR1175079,2726303,2727316
SRR1175079,2727316,2728957
SRR1175079,2728957,2730757
SRR1175079,2730757,2732481
SRR1175079,2732481,2734180
SRR1175079,2734180,2735795
SRR1175079,2735795,2737420
SRR1175079,2737420,2739103
SRR1175079,2739103,2740715
SRR1175079,2740715,2742517
SRR1175079,2742517,2743861
SRR1175079,2743861,2745687
SRR1175079,2745687,2747516
SRR1175079,2747516,2748072
SRR1175079,2748072,2749948
SRR1175079,2749948,2751574
SRR1175079,2751574,2753124
SRR1175079,2753124,2754835
SRR1175079,2754835,2756383
SRR1175079,2756383,2758064
SRR1175079,2758064,2759801
SRR1175079,2759801,2761634
SRR1175079,2761634,2763109
SRR1175079,2763109,2764562
SRR1175079,2764562,2766381
SRR1175079,2766381,2768221
SRR1175079,2768221,2769757
SRR1175079,2769757,2771440
SRR1175079,2771440,2773079
SRR1175079,2773079,2774702
SRR1175079,2774702,2776443
SRR1175079,2776443,2778221
SRR1175079,2778221,2779943
SRR1175079,2779943,2781398
SRR1175079,2781398,2782853
SRR1175079,2782853,2784847
SRR1175079,2784847,2786463
SRR1175079,2786463,2788217
SRR1175079,2788217,2789735
SRR1175079,2789735,2791441
SRR1175079,2791441,2793111
SRR1175079,2793111,2794863
SRR1175079,2797522,2798654
SRR1175079,2798654,2800654
SRR1175079,2800654,2800672
SRR1175079,2806287,2808287
SRR1175079,2808287,2810077
SRR1175079,2810077,2811891
SRR1175079,2811891,2813435
SRR1175079,2813435,2814994
SRR1175079,2814994,2816762
SRR1175079,2816762,2818475
SRR1175079,2818475,2819697
SRR1175079,2819697,2821495
SRR1175079,2821495,2823075
SRR1175079,2823075,2824537
SRR1175079,2824537,2826151
SRR1175079,2826151,2827461
SRR1175079,2827461,2828909
SRR1175079,2828909,2830901
SRR1175079,2830901,2832116
SRR1175079,2832116,2833846
SRR1175079,2833846,2835658
SRR1175079,2835658,2837431
SRR1175079,2837431,2839345
SRR1175079,2839345,2841006
SRR1175079,2841006,2842990
SRR1175079,2842990,2844898
SRR1175079,2844898,2845424
SRR1175079,2845424,2847419
SRR1175079,2847419,2849064
SRR1175079,2849064,2850905
SRR1175079,2850905,2852736
SRR1175079,2852736,2854470
SRR1175079,2854470,2856200
SRR1175079,2856200,2858176
SRR1175079,2858176,2860047
SRR1175079,2860047,2861797
SRR1175079,2861797,2863780
SRR1175079,2863780,2865595
SRR1175079,2865595,2867559
SRR1175079,2867559,2869250
SRR1175079,2869250,2870788
SRR1175079,2870788,2872382
SRR1175079,2872382,2873673
SRR1175079,2873673,2875338
SRR1175079,2875338,2877320
SRR1175079,2877320,2879110
SRR1175079,2879110,2880849
SRR1175079,2880849,2882614
SRR1175079,2882614,2884229
SRR1175079,2884229,2885763
SRR1175079,2885763,2887565
SRR1175079,2887565,2889410
SRR1175079,2889410,2891169
SRR1175079,2891169,2893069
SRR1175079,2893069,2894974
SRR1175079,2894974,2896878
SRR1175079,2896878,2898861
SRR1175079,2898861,2900246
SRR1175079,2900246,2901737
SRR1175079,2901737,2903653
SRR1175079,2903653,2905354
SRR1175079,2905354,2906907
SRR1175079,2906907,2908681
SRR1175079,2908681,2910397
SRR1175079,2910397,2912053
SRR1175079,2912053,2913884
SRR1175079,2913884,2915523
SRR1175079,2915523,2916955
SRR1175079,2916955,2918738
SRR1175079,2918738,2920218
SRR1175079,2920218,2921511
SRR1175079,2921511,2923226
SRR1175079,2923226,2923822
SRR1175079,2923822,2925658
SRR1175079,2925658,2927609
SRR1175079,2927609,2929272
SRR1175079,2929272,2930886
SRR1175079,2930886,2932480
SRR1175079,2932480,2934251
SRR1175079,2934251,2934928
SRR1175079,2934928,2936911
SRR1175079,2936911,2938863
SRR1175079,2938863,2940442
SRR1175079,2940442,2942266
SRR1175079,2942266,2943569
SRR1175079,2943569,2945548
SRR1175079,2945548,2947302
SRR1175079,2947302,2949045
SRR1175079,2949045,2950726
SRR1175079,2950726,2951900
SRR1175079,2951900,2953620
SRR1175079,2953620,2954653
SRR1175079,2954653,2956410
SRR1175079,2956410,2957757
SRR1175079,2957757,2959346
SRR1175079,2962493,2964441
SRR1175079,2964441,2966147
SRR1175079,2966147,2967947
SRR1175079,2967947,2969677
SRR1175079,2969677,2971504
SRR1175079,2971504,2972614
SRR1175079,2975091,2976894
SRR1175079,2976894,2978569
SRR1175079,2978569,2980350
SRR1175079,2980350,2982017
SRR1175079,2985287,2986951
SRR1175079,2986951,2988861
SRR1175079,2988861,2990851
SRR1175079,2990851,2991985
SRR1175079,2991985,2993246
SRR1175079,2993246,2994912
SRR1175079,2994912,2996363
SRR1175079,2996363,2997461
SRR1175079,2997461,2998987
SRR1175079,2998987,3000543
SRR1175079,3000543,3002244
SRR1175079,3002244,3003980
SRR1175079,3003980,3005226
SRR1175079,3005226,3006917
SRR1175079,3006917,3008590
SRR1175079,3008590,3010015
SRR1175079,3010015,3011812
SRR1175079,3011812,3013475
SRR1175079,3013475,3015246
SRR1175079,3015246,3016928
SRR1175079,3016928,3018843
SRR1175079,3018843,3020803
SRR1175079,3020803,3022545
SRR1175079,3022545,3024327
SRR1175079,3024327,3026116
SRR1175079,3026116,3027893
SRR1175079,3027893,3029627
SRR1175079,3029627,3031259
SRR1175079,3031259,3032671
SRR1175079,3032671,3034344
SRR1175079,3034344,3035493
SRR1175079,3035493,3037232
SRR1175079,3037232,3038823
SRR1175079,3038823,3040665
SRR1175079,3040665,3042401
SRR1175079,3042401,3043952
SRR1175079,3043952,3045439
SRR1175079,3045439,3046920
SRR1175079,3046920,3048422
SRR1175079,3048422,3050087
