Sequence,Start,End
GPSC17,122406,124196
GPSC17,124196,124741
GPSC17,124741,126367
GPSC17,126367,128046
GPSC17,128046,129842
GPSC17,129842,131666
GPSC17,131666,133454
GPSC17,133454,135288
GPSC17,135288,137041
GPSC17,137041,138808
GPSC17,138808,140408
GPSC17,140408,142252
GPSC17,142252,142474
GPSC17,145875,147647
GPSC17,157293,159200
GPSC17,159200,161009
GPSC17,161009,162819
GPSC17,162819,164472
GPSC17,164472,166452
GPSC17,166452,168254
GPSC17,168254,170217
GPSC17,170217,171785
GPSC17,171785,173785
GPSC17,173785,175551
GPSC17,175551,177296
GPSC17,177296,179292
GPSC17,179292,180861
GPSC17,180861,182649
GPSC17,182649,184450
GPSC17,184450,186270
GPSC17,186270,188120
GPSC17,188120,189953
GPSC17,189953,191729
GPSC17,191729,193590
GPSC17,193590,195157
GPSC17,195157,197147
GPSC17,197147,198979
GPSC17,198979,200764
GPSC17,200764,202574
GPSC17,202574,204332
GPSC17,204332,206155
GPSC17,206155,207937
GPSC17,207937,209722
GPSC17,209722,211551
GPSC17,211551,213309
GPSC17,213309,215151
GPSC17,215151,216962
GPSC17,216962,218765
GPSC17,218765,220571
GPSC17,220571,222251
GPSC17,222251,224010
GPSC17,224010,225962
GPSC17,225962,227464
GPSC17,227464,229292
GPSC17,229292,231092
GPSC17,231092,232907
GPSC17,236926,238926
GPSC17,238926,240698
GPSC17,240698,242460
GPSC17,242460,244213
GPSC17,244213,246040
GPSC17,246040,247813
GPSC17,247813,249763
GPSC17,249763,251547
GPSC17,251547,253354
GPSC17,253354,254975
GPSC17,254975,256640
GPSC17,256640,258577
GPSC17,258577,260366
GPSC17,260366,262179
GPSC17,262179,264019
GPSC17,264019,265819
GPSC17,265819,267591
GPSC17,267591,269300
GPSC17,269300,271097
GPSC17,271097,272882
GPSC17,272882,274643
GPSC17,274643,276206
GPSC17,276206,278264
GPSC17,278264,280165
GPSC17,280165,282090
GPSC17,282090,283830
GPSC17,283830,285576
GPSC17,285576,287294
GPSC17,287294,289111
GPSC17,289111,290910
GPSC17,290910,292689
GPSC17,292689,294484
GPSC17,294484,296317
GPSC17,296317,298137
GPSC17,298137,299965
GPSC17,299965,301727
GPSC17,301727,303490
GPSC17,303490,305260
GPSC17,305260,306749
GPSC17,306749,308492
GPSC17,311818,313646
GPSC17,313646,315558
GPSC17,315558,316247
GPSC17,316247,318000
GPSC17,318000,319627
GPSC17,319627,321605
GPSC17,336861,338634
GPSC17,338634,340474
GPSC17,340474,342291
GPSC17,342291,344283
GPSC17,344283,346075
GPSC17,346075,347915
GPSC17,347915,349715
GPSC17,349715,351476
GPSC17,351476,353252
GPSC17,353252,354883
GPSC17,354883,356683
GPSC17,356683,358448
GPSC17,358448,360273
GPSC17,360273,362118
GPSC17,362118,363953
GPSC17,399986,400796
GPSC17,403543,405503
GPSC17,405503,407276
GPSC17,407276,409093
GPSC17,409093,410872
GPSC17,410872,412714
GPSC17,412714,414552
GPSC17,414552,416358
GPSC17,416358,418117
GPSC17,418117,419911
GPSC17,419911,421675
GPSC17,421675,423505
GPSC17,423505,425340
GPSC17,425340,427185
GPSC17,427185,429023
GPSC17,429023,430814
GPSC17,430814,432736
GPSC17,432736,434706
GPSC17,434706,436551
GPSC17,436551,438334
GPSC17,438334,440286
GPSC17,440286,442090
GPSC17,442090,443858
GPSC17,443858,445706
GPSC17,445706,447550
GPSC17,447550,449504
GPSC17,449504,451295
GPSC17,451295,453136
GPSC17,456531,458424
GPSC17,458424,460361
GPSC17,460361,462118
GPSC17,462118,463907
GPSC17,463907,465657
GPSC17,465657,467313
GPSC17,467313,469223
GPSC17,469223,470766
GPSC17,470766,472632
GPSC17,472632,474628
GPSC17,474628,476362
GPSC17,476362,478114
GPSC17,478114,479939
GPSC17,479939,481756
GPSC17,481756,483553
GPSC17,483553,485367
GPSC17,485367,487149
GPSC17,489841,490747
GPSC17,490747,492472
GPSC17,492472,494290
GPSC17,494290,496054
GPSC17,496054,497889
GPSC17,497889,499664
GPSC17,499664,501273
GPSC17,504684,506538
GPSC17,506538,506768
GPSC17,510260,512045
GPSC17,512045,513319
GPSC17,515853,517822
GPSC17,517822,518736
GPSC17,518736,520512
GPSC17,520512,522263
GPSC17,522263,524079
GPSC17,524079,525855
GPSC17,525855,527548
GPSC17,527548,529308
GPSC17,529308,531084
GPSC17,531084,532462
GPSC17,532462,534255
GPSC17,534255,536093
GPSC17,536093,537886
GPSC17,537886,539581
GPSC17,539581,541358
GPSC17,541358,543212
GPSC17,543212,544984
GPSC17,544984,546792
GPSC17,546792,548564
GPSC17,548564,550432
GPSC17,550432,552199
GPSC17,552199,553967
GPSC17,553967,555797
GPSC17,555797,557617
GPSC17,557617,559441
GPSC17,559441,561223
GPSC17,561223,563069
GPSC17,563069,564746
GPSC17,564746,566507
GPSC17,566507,568267
GPSC17,568267,570109
GPSC17,570109,571896
GPSC17,571896,573729
GPSC17,573729,575514
GPSC17,575514,577283
GPSC17,577283,579103
GPSC17,579103,580896
GPSC17,580896,582532
GPSC17,582532,584505
GPSC17,584505,586265
GPSC17,586265,588061
GPSC17,588061,589822
GPSC17,592567,594503
GPSC17,594503,596391
GPSC17,596391,598063
GPSC17,598063,599600
GPSC17,599600,601570
GPSC17,601570,603362
GPSC17,603362,605142
GPSC17,605142,606762
GPSC17,606762,608537
GPSC17,608537,610327
GPSC17,610327,612113
GPSC17,612113,613961
GPSC17,613961,615776
GPSC17,615776,617594
GPSC17,617594,619410
GPSC17,619410,621221
GPSC17,621221,622971
GPSC17,622971,624749
GPSC17,624749,626532
GPSC17,626532,628375
GPSC17,635382,637342
GPSC17,637342,639219
GPSC17,639219,641025
GPSC17,641025,642779
GPSC17,642779,644598
GPSC17,644598,646251
GPSC17,646251,648076
GPSC17,648076,649679
GPSC17,649679,651313
GPSC17,651313,653281
GPSC17,653281,655087
GPSC17,655087,656723
GPSC17,656723,658475
GPSC17,658475,660213
GPSC17,660213,661772
GPSC17,661772,663597
GPSC17,663597,665395
GPSC17,665395,667195
GPSC17,667195,668812
GPSC17,668812,670625
GPSC17,670625,672381
GPSC17,672381,674181
GPSC17,674181,675965
GPSC17,675965,677766
GPSC17,677766,679551
GPSC17,679551,681385
GPSC17,681385,683192
GPSC17,687007,688800
GPSC17,688800,690641
GPSC17,690641,692413
GPSC17,692413,694242
GPSC17,694242,696034
GPSC17,696034,697871
GPSC17,697871,699641
GPSC17,699641,701482
GPSC17,701482,703285
GPSC17,703285,705038
GPSC17,705038,706823
GPSC17,706823,708658
GPSC17,708658,710424
GPSC17,710424,712236
GPSC17,712236,714031
GPSC17,714031,715668
GPSC17,715668,717770
GPSC17,717770,719770
GPSC17,719770,721611
GPSC17,721611,723436
GPSC17,723436,725222
GPSC17,725222,727064
GPSC17,727064,728857
GPSC17,728857,730627
GPSC17,730627,732565
GPSC17,732565,734385
GPSC17,736786,738749
GPSC17,738749,740534
GPSC17,740534,742323
GPSC17,742323,744075
GPSC17,744075,745843
GPSC17,745843,747666
GPSC17,747666,749417
GPSC17,749417,751255
GPSC17,751255,753088
GPSC17,753088,754758
GPSC17,754758,756578
GPSC17,756578,758226
GPSC17,758226,758648
GPSC17,758648,760459
GPSC17,760459,762265
GPSC17,762265,764092
GPSC17,767080,768914
GPSC17,768914,770659
GPSC17,770659,772466
GPSC17,772466,774307
GPSC17,774307,776153
GPSC17,776153,777937
GPSC17,777937,779914
GPSC17,779914,781730
GPSC17,781730,783586
GPSC17,783586,785577
GPSC17,785577,787364
GPSC17,787364,789117
GPSC17,789117,790922
GPSC17,790922,792743
GPSC17,792743,794660
GPSC17,794660,796506
GPSC17,796506,798334
GPSC17,798334,800148
GPSC17,800148,801971
GPSC17,801971,803775
GPSC17,803775,805418
GPSC17,808803,810803
GPSC17,810803,810822
GPSC17,813980,815795
GPSC17,815795,817700
GPSC17,817700,819700
GPSC17,819700,820573
GPSC17,820573,822065
GPSC17,822065,823199
GPSC17,823199,825045
GPSC17,825045,826749
GPSC17,826749,828582
GPSC17,828582,830356
GPSC17,830356,832167
GPSC17,832167,833997
GPSC17,833997,835672
GPSC17,835672,837418
GPSC17,837418,839225
GPSC17,839225,840985
GPSC17,840985,842663
GPSC17,842663,844480
GPSC17,844480,846291
GPSC17,849424,849478
GPSC17,849478,851523
GPSC17,851523,853315
GPSC17,853315,855089
GPSC17,855089,856823
GPSC17,856823,858577
GPSC17,861940,863898
GPSC17,863898,865737
GPSC17,865737,867543
GPSC17,867543,869306
GPSC17,869306,871085
GPSC17,871085,872985
GPSC17,872985,874651
GPSC17,874651,876417
GPSC17,880699,882519
GPSC17,882519,884519
GPSC17,884519,884527
GPSC17,887829,889829
GPSC17,889829,891685
GPSC17,891685,893512
GPSC17,893512,895318
GPSC17,895318,897122
GPSC17,897122,898876
GPSC17,898876,900780
GPSC17,900780,902560
GPSC17,902560,904326
GPSC17,904326,906086
GPSC17,906086,907887
GPSC17,907887,909723
GPSC17,909723,911417
GPSC17,911417,913211
GPSC17,913211,914982
GPSC17,914982,916752
GPSC17,916752,918512
GPSC17,918512,920305
GPSC17,920305,922100
GPSC17,922100,923862
GPSC17,923862,925576
GPSC17,925576,927360
GPSC17,927360,929106
GPSC17,929106,931059
GPSC17,931059,932626
GPSC17,932626,934467
GPSC17,934467,935898
GPSC17,935898,937806
GPSC17,937806,939705
GPSC17,939705,941485
GPSC17,941485,943314
GPSC17,943314,945144
GPSC17,945144,946977
GPSC17,946977,948824
GPSC17,948824,950647
GPSC17,950647,952458
GPSC17,952458,954118
GPSC17,954118,955837
GPSC17,955837,957570
GPSC17,957570,959406
GPSC17,959406,961149
GPSC17,961149,962979
GPSC17,962979,964806
GPSC17,964806,966590
GPSC17,966590,968434
GPSC17,968434,970185
GPSC17,970185,971774
GPSC17,971774,973481
GPSC17,973481,975376
GPSC17,975376,976580
GPSC17,976580,978417
GPSC17,978417,980232
GPSC17,980232,982076
GPSC17,982076,983842
GPSC17,983842,985683
GPSC17,985683,987508
GPSC17,987508,989270
GPSC17,989270,991047
GPSC17,991047,992811
GPSC17,992811,994384
GPSC17,994384,996168
GPSC17,996168,998017
GPSC17,998017,999485
GPSC17,999485,1001485
GPSC17,1001485,1003439
GPSC17,1003439,1005234
GPSC17,1005234,1006994
GPSC17,1006994,1008781
GPSC17,1008781,1010549
GPSC17,1010549,1012571
GPSC17,1012571,1014367
GPSC17,1014367,1016345
GPSC17,1016345,1018105
GPSC17,1018105,1019924
GPSC17,1019924,1021682
GPSC17,1021682,1023456
GPSC17,1023456,1025198
GPSC17,1025198,1027040
GPSC17,1027040,1028799
GPSC17,1028799,1030461
GPSC17,1030461,1032293
GPSC17,1032293,1034057
GPSC17,1034057,1035805
GPSC17,1035805,1037589
GPSC17,1048592,1049394
GPSC17,1049394,1051360
GPSC17,1051360,1053123
GPSC17,1053123,1054885
GPSC17,1054885,1056707
GPSC17,1056707,1058410
GPSC17,1058410,1060231
GPSC17,1063790,1065694
GPSC17,1065694,1067667
GPSC17,1067667,1069140
GPSC17,1069140,1070991
GPSC17,1070991,1072837
GPSC17,1072837,1074680
GPSC17,1074680,1076448
GPSC17,1076448,1078197
GPSC17,1078197,1079949
GPSC17,1079949,1081767
GPSC17,1081767,1083528
GPSC17,1087386,1089324
GPSC17,1089324,1091079
GPSC17,1091079,1092877
GPSC17,1092877,1094676
GPSC17,1094676,1096493
GPSC17,1096493,1098306
GPSC17,1098306,1100095
GPSC17,1100095,1101889
GPSC17,1104543,1106397
GPSC17,1106397,1108396
GPSC17,1108396,1110242
GPSC17,1110242,1112015
GPSC17,1112015,1113800
GPSC17,1113800,1115594
GPSC17,1115594,1117369
GPSC17,1117369,1119143
GPSC17,1119143,1120921
GPSC17,1120921,1122661
GPSC17,1122661,1124369
GPSC17,1124369,1125971
GPSC17,1125971,1127733
GPSC17,1127733,1129561
GPSC17,1129561,1131372
GPSC17,1131372,1133221
GPSC17,1133221,1135051
GPSC17,1135051,1136897
GPSC17,1136897,1138683
GPSC17,1138683,1140314
GPSC17,1140314,1142114
GPSC17,1142114,1143917
GPSC17,1143917,1145721
GPSC17,1145721,1147470
GPSC17,1147470,1149082
GPSC17,1149082,1151082
GPSC17,1151082,1152913
GPSC17,1152913,1154718
GPSC17,1154718,1156476
GPSC17,1156476,1158275
GPSC17,1158275,1160088
GPSC17,1160088,1161935
GPSC17,1161935,1163720
GPSC17,1163720,1165503
GPSC17,1165503,1167317
GPSC17,1167317,1169160
GPSC17,1169160,1170909
GPSC17,1170909,1172715
GPSC17,1172715,1174406
GPSC17,1174406,1176191
GPSC17,1176191,1177987
GPSC17,1177987,1179782
GPSC17,1179782,1181583
GPSC17,1181583,1183431
GPSC17,1183431,1185144
GPSC17,1185144,1186756
GPSC17,1186756,1188638
GPSC17,1188638,1190392
GPSC17,1190392,1192165
GPSC17,1192165,1194008
GPSC17,1201990,1203878
GPSC17,1203878,1205290
GPSC17,1205290,1206317
GPSC17,1206317,1207455
GPSC17,1207455,1209248
GPSC17,1209248,1210634
GPSC17,1232328,1234319
GPSC17,1234319,1236104
GPSC17,1236104,1238079
GPSC17,1238079,1239912
GPSC17,1239912,1241674
GPSC17,1241674,1243593
GPSC17,1243593,1245439
GPSC17,1245439,1247206
GPSC17,1247206,1249040
GPSC17,1249040,1250868
GPSC17,1250868,1252699
GPSC17,1252699,1254492
GPSC17,1254492,1256286
GPSC17,1256286,1258117
GPSC17,1258117,1259925
GPSC17,1259925,1261668
GPSC17,1261668,1263146
GPSC17,1266618,1268525
GPSC17,1268525,1270488
GPSC17,1270488,1272270
GPSC17,1272270,1274175
GPSC17,1274175,1275988
GPSC17,1275988,1277738
GPSC17,1277738,1279531
GPSC17,1279531,1281377
GPSC17,1281377,1283164
GPSC17,1283164,1284997
GPSC17,1284997,1286822
GPSC17,1286822,1288622
GPSC17,1288622,1290424
GPSC17,1290424,1292267
GPSC17,1292267,1294099
GPSC17,1294099,1295431
GPSC17,1295431,1297427
GPSC17,1297427,1299212
GPSC17,1299212,1300986
GPSC17,1300986,1302743
GPSC17,1302743,1304743
GPSC17,1304743,1306563
GPSC17,1306563,1308177
GPSC17,1308177,1309552
GPSC17,1309552,1311333
GPSC17,1311333,1313117
GPSC17,1313117,1314887
GPSC17,1314887,1316709
GPSC17,1316709,1318500
GPSC17,1318500,1320289
GPSC17,1320289,1322062
GPSC17,1322062,1323791
GPSC17,1323791,1325556
GPSC17,1325556,1327281
GPSC17,1327281,1329036
GPSC17,1329036,1330586
GPSC17,1330586,1332560
GPSC17,1332560,1334224
GPSC17,1334224,1336015
GPSC17,1336015,1337731
GPSC17,1337731,1339400
GPSC17,1339400,1341060
GPSC17,1341060,1342872
GPSC17,1342872,1344856
GPSC17,1344856,1346461
GPSC17,1346461,1348261
GPSC17,1348261,1350014
GPSC17,1353266,1355154
GPSC17,1355154,1357043
GPSC17,1357043,1358878
GPSC17,1358878,1360711
GPSC17,1360711,1362559
GPSC17,1362559,1364326
GPSC17,1364326,1366055
GPSC17,1366055,1368055
GPSC17,1368055,1369842
GPSC17,1369842,1371606
GPSC17,1371606,1373411
GPSC17,1373411,1375250
GPSC17,1375250,1377012
GPSC17,1377012,1378848
GPSC17,1378848,1380675
GPSC17,1380675,1382168
GPSC17,1382168,1383942
GPSC17,1383942,1385763
GPSC17,1385763,1387572
GPSC17,1387572,1389335
GPSC17,1389335,1391146
GPSC17,1391146,1392951
GPSC17,1392951,1394751
GPSC17,1394751,1396545
GPSC17,1396545,1398205
GPSC17,1398205,1399922
GPSC17,1399922,1401555
GPSC17,1401555,1403555
GPSC17,1403555,1405394
GPSC17,1405394,1407149
GPSC17,1407149,1408911
GPSC17,1408911,1410739
GPSC17,1410739,1412488
GPSC17,1412488,1414266
GPSC17,1414266,1416079
GPSC17,1416079,1417913
GPSC17,1417913,1419687
GPSC17,1419687,1421388
GPSC17,1421388,1423161
GPSC17,1423161,1425035
GPSC17,1425035,1427005
GPSC17,1427005,1428843
GPSC17,1428843,1430633
GPSC17,1430633,1432462
GPSC17,1432462,1434226
GPSC17,1434226,1436081
GPSC17,1436081,1437854
GPSC17,1437854,1439347
GPSC17,1439347,1441227
GPSC17,1441227,1443203
GPSC17,1443203,1445029
GPSC17,1445029,1446781
GPSC17,1449381,1449559
GPSC17,1449559,1451458
GPSC17,1451458,1453288
GPSC17,1461570,1463513
GPSC17,1463513,1465248
GPSC17,1465248,1467031
GPSC17,1467031,1468790
GPSC17,1468790,1470630
GPSC17,1470630,1472425
GPSC17,1472425,1474196
GPSC17,1474196,1475957
GPSC17,1475957,1477757
GPSC17,1477757,1479896
GPSC17,1479896,1481709
GPSC17,1481709,1483689
GPSC17,1483689,1485521
GPSC17,1485521,1487347
GPSC17,1487347,1489089
GPSC17,1489089,1490922
GPSC17,1490922,1492681
GPSC17,1492681,1494418
GPSC17,1494418,1495895
GPSC17,1499285,1501221
GPSC17,1501221,1502995
GPSC17,1502995,1504765
GPSC17,1504765,1506603
GPSC17,1506603,1508375
GPSC17,1508375,1510174
GPSC17,1510174,1511971
GPSC17,1511971,1513814
GPSC17,1513814,1515579
GPSC17,1515579,1517334
GPSC17,1517334,1518945
GPSC17,1518945,1520673
GPSC17,1520673,1522504
GPSC17,1522504,1524295
GPSC17,1524295,1525996
GPSC17,1525996,1527832
GPSC17,1527832,1529677
GPSC17,1529677,1531175
GPSC17,1531175,1532914
GPSC17,1532914,1534688
GPSC17,1534688,1536427
GPSC17,1536427,1538282
GPSC17,1538282,1540263
GPSC17,1540263,1542066
GPSC17,1542066,1543843
GPSC17,1543843,1545623
GPSC17,1545623,1547418
GPSC17,1547418,1549257
GPSC17,1549257,1551060
GPSC17,1551060,1552870
GPSC17,1552870,1554669
GPSC17,1554669,1556430
GPSC17,1556430,1558185
GPSC17,1558185,1559978
GPSC17,1563331,1565179
GPSC17,1565179,1567040
GPSC17,1567040,1568793
GPSC17,1568793,1570644
GPSC17,1570644,1572644
GPSC17,1572644,1574422
GPSC17,1574422,1576195
GPSC17,1576195,1577927
GPSC17,1577927,1579688
GPSC17,1584148,1585937
GPSC17,1585937,1587738
GPSC17,1587738,1589585
GPSC17,1589585,1591435
GPSC17,1591435,1593260
GPSC17,1625843,1627787
GPSC17,1627787,1629546
GPSC17,1629546,1631359
GPSC17,1634696,1636280
GPSC17,1636280,1636823
GPSC17,1636823,1638652
GPSC17,1638652,1640652
GPSC17,1640652,1642515
GPSC17,1642515,1644333
GPSC17,1644333,1646066
GPSC17,1646066,1647746
GPSC17,1647746,1649634
GPSC17,1649634,1651418
GPSC17,1651418,1653261
GPSC17,1653261,1655045
GPSC17,1655045,1656721
GPSC17,1656721,1658542
GPSC17,1658542,1660342
GPSC17,1660342,1662145
GPSC17,1662145,1663896
GPSC17,1663896,1665669
GPSC17,1665669,1667484
GPSC17,1667484,1669316
GPSC17,1669316,1671026
GPSC17,1671026,1672781
GPSC17,1672781,1674444
GPSC17,1674444,1676030
GPSC17,1678926,1680767
GPSC17,1680767,1682767
GPSC17,1682767,1684439
GPSC17,1684439,1686239
GPSC17,1686239,1688094
GPSC17,1688094,1689606
GPSC17,1689606,1691491
GPSC17,1691491,1693086
GPSC17,1693086,1694847
GPSC17,1694847,1696681
GPSC17,1696681,1698476
GPSC17,1698476,1700141
GPSC17,1700141,1701932
GPSC17,1701932,1703765
GPSC17,1703765,1705554
GPSC17,1705554,1707349
GPSC17,1707349,1709091
GPSC17,1709091,1710776
GPSC17,1710776,1712393
GPSC17,1712393,1714339
GPSC17,1714339,1716125
GPSC17,1716125,1717968
GPSC17,1717968,1719752
GPSC17,1719752,1721585
GPSC17,1721585,1723336
GPSC17,1728309,1730147
GPSC17,1730147,1732147
GPSC17,1732147,1733783
GPSC17,1733783,1735591
GPSC17,1735591,1737320
GPSC17,1737320,1739043
GPSC17,1739043,1740931
GPSC17,1740931,1742758
GPSC17,1742758,1744556
GPSC17,1747564,1749480
GPSC17,1749480,1751194
GPSC17,1751194,1752948
GPSC17,1756327,1758238
GPSC17,1758238,1760238
GPSC17,1760238,1762038
GPSC17,1762038,1763830
GPSC17,1763830,1765659
GPSC17,1765659,1767405
GPSC17,1767405,1769248
GPSC17,1769248,1770982
GPSC17,1770982,1772834
GPSC17,1772834,1774615
GPSC17,1774615,1776425
GPSC17,1776425,1778215
GPSC17,1778215,1780050
GPSC17,1780050,1781473
GPSC17,1781473,1783233
GPSC17,1783233,1785052
GPSC17,1785052,1786857
GPSC17,1786857,1788452
GPSC17,1788452,1790265
GPSC17,1790265,1792024
GPSC17,1792024,1793861
GPSC17,1793861,1795581
GPSC17,1795581,1797421
GPSC17,1797421,1799235
GPSC17,1799235,1801005
GPSC17,1801005,1802771
GPSC17,1802771,1804649
GPSC17,1804649,1806408
GPSC17,1806408,1808073
GPSC17,1808073,1809856
GPSC17,1809856,1811610
GPSC17,1811610,1813388
GPSC17,1813388,1815126
GPSC17,1815126,1816756
GPSC17,1816756,1818575
GPSC17,1818575,1818805
GPSC17,1818805,1820705
GPSC17,1820705,1822668
GPSC17,1822668,1824210
GPSC17,1824210,1826174
GPSC17,1826174,1827934
GPSC17,1827934,1829743
GPSC17,1829743,1831570
GPSC17,1831570,1833290
GPSC17,1833290,1835132
GPSC17,1835132,1836860
GPSC17,1839799,1841720
GPSC17,1841720,1843475
GPSC17,1843475,1845319
GPSC17,1845319,1846922
GPSC17,1846922,1848922
GPSC17,1848922,1850725
GPSC17,1850725,1852491
GPSC17,1852491,1854281
GPSC17,1854281,1856098
GPSC17,1856098,1857804
GPSC17,1857804,1859362
GPSC17,1859362,1861277
GPSC17,1861277,1863051
GPSC17,1863051,1864887
GPSC17,1864887,1866324
GPSC17,1866324,1868129
GPSC17,1868129,1870079
GPSC17,1870079,1871854
GPSC17,1871854,1873453
GPSC17,1873453,1875299
GPSC17,1875299,1877130
GPSC17,1877130,1878961
GPSC17,1878961,1880815
GPSC17,1880815,1882615
GPSC17,1886015,1887954
GPSC17,1887954,1889954
GPSC17,1889954,1891794
GPSC17,1891794,1893535
GPSC17,1893535,1895356
GPSC17,1895356,1897096
GPSC17,1897096,1898878
GPSC17,1898878,1900585
GPSC17,1900585,1902274
GPSC17,1902274,1904019
GPSC17,1904019,1905768
GPSC17,1905768,1907536
GPSC17,1907536,1909298
GPSC17,1909298,1911110
GPSC17,1914111,1916072
GPSC17,1916072,1917921
GPSC17,1917921,1919661
GPSC17,1919661,1921443
GPSC17,1921443,1923236
GPSC17,1923236,1924850
GPSC17,1924850,1926426
GPSC17,1926426,1928143
GPSC17,1928143,1929628
GPSC17,1929628,1931455
GPSC17,1931455,1933215
GPSC17,1933215,1935059
GPSC17,1935059,1936865
GPSC17,1936865,1938773
GPSC17,1938773,1940530
GPSC17,1940530,1942217
GPSC17,1942217,1944021
GPSC17,1944021,1945775
GPSC17,1945775,1947542
GPSC17,1947542,1949188
GPSC17,1949188,1951013
GPSC17,1951013,1952808
GPSC17,1952808,1954595
GPSC17,1954595,1956398
GPSC17,1960338,1962112
GPSC17,1962112,1963926
GPSC17,1963926,1965774
GPSC17,1965774,1967564
GPSC17,1967564,1969369
GPSC17,1972534,1974508
GPSC17,1974508,1976263
GPSC17,1976263,1978040
GPSC17,1978040,1979776
GPSC17,1979776,1981557
GPSC17,1981557,1983315
GPSC17,1983315,1985053
GPSC17,1985053,1986882
GPSC17,1986882,1988475
GPSC17,1988475,1990387
GPSC17,1990387,1992030
GPSC17,1992030,1993847
GPSC17,1993847,1995453
GPSC17,1995453,1997136
GPSC17,1997136,1998832
GPSC17,1998832,2000540
GPSC17,2000540,2002284
GPSC17,2002284,2004043
GPSC17,2004043,2005809
GPSC17,2005809,2007555
GPSC17,2007555,2009382
GPSC17,2009382,2011031
GPSC17,2014724,2016661
GPSC17,2016661,2018415
GPSC17,2018415,2020206
GPSC17,2020206,2022015
GPSC17,2024684,2026326
GPSC17,2026326,2028145
GPSC17,2028145,2029994
GPSC17,2029994,2031767
GPSC17,2031767,2033603
GPSC17,2033603,2035493
GPSC17,2035493,2037202
GPSC17,2037202,2038991
GPSC17,2038991,2040697
GPSC17,2040697,2042330
GPSC17,2042330,2044130
GPSC17,2044130,2045840
GPSC17,2045840,2047613
GPSC17,2047613,2049433
GPSC17,2049433,2051086
GPSC17,2051086,2052875
GPSC17,2052875,2054697
GPSC17,2054697,2056457
GPSC17,2056457,2058212
GPSC17,2058212,2059967
GPSC17,2059967,2061768
GPSC17,2061768,2063072
GPSC17,2063072,2064836
GPSC17,2064836,2066354
GPSC17,2066354,2067558
GPSC17,2069959,2071020
GPSC17,2071020,2072449
GPSC17,2074695,2074881
GPSC17,2074881,2076741
GPSC17,2076741,2078589
GPSC17,2078589,2080035
GPSC17,2083481,2085335
GPSC17,2085335,2087289
GPSC17,2087289,2089233
GPSC17,2092319,2094152
GPSC17,2094152,2096108
GPSC17,2101283,2103196
GPSC17,2103196,2103668
GPSC17,2103668,2105574
GPSC17,2105574,2105732
GPSC22,976,2177
GPSC22,2177,3115
GPSC22,3115,4231
GPSC22,4231,5657
GPSC22,5657,7616
GPSC22,7616,9461
GPSC22,9461,11299
GPSC22,11299,13139
GPSC22,13139,14971
GPSC22,14971,16685
GPSC22,16685,18467
GPSC22,18467,20154
GPSC22,20154,21938
GPSC22,21938,23591
GPSC22,23591,24702
GPSC22,24702,26434
GPSC22,26434,28291
GPSC22,28291,30121
GPSC22,30121,31917
GPSC22,35048,36947
