sample_name,tax_id,genus_name,taxon_name,aggregatescore,NT_r,NT_rpm,NT_zscore,NR_r,NR_rpm,NR_zscore
Yale-CS00160,2382163,Streptococcus,Streptococcus koreensis,,5794,1609.46,,769,213.613,
Yale-CS00160,2832643,,Caudoviricetes sp.,,1502,417.226,,8971,2491.97,
Yale-CS00160,1313,Streptococcus,Streptococcus pneumoniae,,633512,175977,,1048394,291223,
Yale-CS00160,44008,Enterococcus,Enterococcus cecorum,,2,0.5556,,16,4.4445,
Yale-CS00160,87883,Burkholderia,Burkholderia multivorans,,0,0,,22408,6224.5,
Yale-CS00160,2610896,Streptococcus,Streptococcus sp. LPB0220,,21152,5875.61,,19,5.2778,
Yale-CS00160,28037,Streptococcus,Streptococcus mitis,,692164,192270,,342806,95224.8,
Yale-CS00160,28449,Neisseria,Neisseria subflava,,19,5.2778,,11,3.0556,
Yale-CS00160,2819619,Streptococcus,Streptococcus toyakuensis,,9305,2584.75,,173,48.056,
Yale-CS00160,712623,Streptococcus,Streptococcus sp. oral taxon 061,,245004,68057.3,,2199,610.839,
Yale-CS00160,1355,Enterococcus,Enterococcus columbae,,0,0,,4,1.1111,
Yale-CS00160,1839799,Streptococcus,Streptococcus sp. FDAARGOS_192,,2271,630.839,,4,1.1111,
Yale-CS00160,1283,Staphylococcus,Staphylococcus haemolyticus,,0,0,,2,0.5556,
Yale-CS00160,2576376,Streptococcus,Streptococcus sp. 1643,,63437,17621.6,,1032,286.669,
Yale-CS00160,1304,Streptococcus,Streptococcus salivarius,,23018,6393.95,,4454,1237.23,
Yale-CS00160,1307,Streptococcus,Streptococcus suis,,4780,1327.79,,3829,1063.62,
Yale-CS00160,28132,Prevotella,Prevotella melaninogenica,,6,1.6667,,5,1.3889,
Yale-CS00160,39777,Veillonella,Veillonella atypica,,6,1.6667,,2,0.5556,
Yale-CS00160,77133,,uncultured bacterium,,557,154.724,,48,13.3335,
Yale-CS00160,1433513,Streptococcus,Streptococcus gwangjuense,,47795,13276.5,,9966,2768.36,
Yale-CS00160,729,Haemophilus,Haemophilus parainfluenzae,,0,0,,30331,8425.36,
Yale-CS00160,1318,Streptococcus,Streptococcus parasanguinis,,17736,4926.71,,58530,16258.5,
Yale-CS00160,2759692,Streptococcus,Streptococcus sp. Marseille-Q3533,,19244,5345.61,,1286,357.226,
Yale-CS00160,1156431,Streptococcus,Streptococcus ilei,,48771,13547.6,,683,189.724,
Yale-CS00160,287,Pseudomonas,Pseudomonas aeruginosa,,0,0,,99,27.5003,
Yale-CS00160,1343,Streptococcus,Streptococcus vestibularis,,826,229.447,,811,225.28,
Yale-CS00160,102684,Streptococcus,Streptococcus infantarius,,2,0.5556,,112,31.1114,
Yale-CS00160,1759399,Streptococcus,Streptococcus sp. A12,,96158,26710.8,,11434,3176.14,
Yale-CS00160,1660,Schaalia,Schaalia odontolytica,,47,13.0557,,14,3.8889,
Yale-CS00160,46124,Granulicatella,Granulicatella adiacens,,41,11.389,,11,3.0556,
Yale-CS00160,1902136,Streptococcus,Streptococcus sp. NPS 308,,27758,7710.63,,17104,4751.16,
Yale-CS00160,1916160,,Streptococcus phage IPP20,,0,0,,2,0.5556,
Yale-CS00160,2682456,Veillonella,Veillonella nakazawae,,10,2.7778,,0,0,
Yale-CS00160,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,6,1.6667,,8,2.2222,
Yale-CS00160,113107,Streptococcus,Streptococcus australis,,68653,19070.5,,4424,1228.9,
Yale-CS00160,257758,Streptococcus,Streptococcus pseudopneumoniae,,97003,26945.5,,153352,42598.2,
Yale-CS00160,712624,Streptococcus,Streptococcus sp. oral taxon 064,,19800,5500.05,,963,267.503,
Yale-CS00160,1303,Streptococcus,Streptococcus oralis,,317378,88161.4,,267946,74430.2,
Yale-CS00160,1747,Cutibacterium,Cutibacterium acnes,,0,0,,7,1.9445,
Yale-CS00160,1916161,,Streptococcus phage IPP21,,1,0.2778,,0,0,
Yale-CS00160,4932,Saccharomyces,Saccharomyces cerevisiae,,34,9.4445,,22,6.1112,
Yale-CS00160,712633,Streptococcus,Streptococcus sp. oral taxon 431,,568338,157873,,33839,9399.81,
Yale-CS00160,1419814,Streptococcus,Streptococcus sp. VT 162,,42117,11699.3,,863,239.725,
Yale-CS00160,2047,Rothia,Rothia dentocariosa,,6844,1901.13,,6833,1898.07,
Yale-CS00160,43675,Rothia,Rothia mucilaginosa,,862,239.447,,57,15.8335,
Yale-SP00053,4522,Lolium,Lolium perenne,,0,0,,17,0.2217,
Yale-SP00053,2715960,Bradyrhizobium,Bradyrhizobium sp. PSBB068,,6760,88.17,,5,0.0652,
Yale-SP00053,39777,Veillonella,Veillonella atypica,,21,0.2739,,0,0,
Yale-SP00053,76775,Malassezia,Malassezia restricta,,4991,65.0971,,4284,55.8758,
Yale-SP00053,1325120,Bradyrhizobium,Bradyrhizobium sp. CCBAU 53421,,940,12.2603,,182,2.3738,
Yale-SP00053,2839983,Cupriavidus,Cupriavidus sp. EM10,,84,1.0956,,0,0,
Yale-SP00053,4498,Avena,Avena sativa,,168,2.1912,,0,0,
Yale-SP00053,712633,Streptococcus,Streptococcus sp. oral taxon 431,,14,0.1826,,26,0.3391,
Yale-SP00053,1156431,Streptococcus,Streptococcus ilei,,4,0.0522,,0,0,
Yale-SP00053,2832643,,Caudoviricetes sp.,,1016,13.2516,,664,8.6605,
Yale-SP00053,729,Haemophilus,Haemophilus parainfluenzae,,830,10.8256,,594,7.7475,
Yale-SP00053,32002,Achromobacter,Achromobacter denitrificans,,18384,239.781,,1661,21.6642,
Yale-SP00053,155900,,uncultured organism,,13,0.1696,,9,0.1174,
Yale-SP00053,287,Pseudomonas,Pseudomonas aeruginosa,,1548,20.1904,,3410,44.4763,
Yale-SP00053,43990,Corynebacterium,Corynebacterium segmentosum,,1184,15.4428,,89,1.1608,
Yale-SP00053,2997354,Sphingomonas,Sphingomonas sp. So64.6b,,19,0.2478,,0,0,
Yale-SP00053,2610896,Streptococcus,Streptococcus sp. LPB0220,,65,0.8478,,4,0.0522,
Yale-SP00053,1304,Streptococcus,Streptococcus salivarius,,206,2.6868,,178,2.3216,
Yale-SP00053,257758,Streptococcus,Streptococcus pseudopneumoniae,,10,0.1304,,3,0.0391,
Yale-SP00053,391953,Aquincola,Aquincola tertiaricarbonis,,102,1.3304,,1,0.013,
Yale-SP00053,712623,Streptococcus,Streptococcus sp. oral taxon 061,,30,0.3913,,0,0,
Yale-SP00053,1283,Staphylococcus,Staphylococcus haemolyticus,,2,0.0261,,2,0.0261,
Yale-SP00053,1307,Streptococcus,Streptococcus suis,,6,0.0783,,2,0.0261,
Yale-SP00053,1523415,Sphingomonas,Sphingomonas sp. AAP5,,334,4.3563,,31,0.4043,
Yale-SP00053,1282,Staphylococcus,Staphylococcus epidermidis,,160,2.0869,,109,1.4217,
Yale-SP00053,1308,Streptococcus,Streptococcus thermophilus,,16,0.2087,,17,0.2217,
Yale-SP00053,2047,Rothia,Rothia dentocariosa,,127,1.6565,,87,1.1347,
Yale-SP00053,43675,Rothia,Rothia mucilaginosa,,446,5.8171,,291,3.7955,
Yale-SP00053,158754,Sphingomonas,uncultured Sphingomonas sp.,,0,0,,133,1.7347,
Yale-SP00053,1353891,Achromobacter,Achromobacter deleyi,,11869,154.806,,1288,16.7992,
Yale-SP00053,1660,Schaalia,Schaalia odontolytica,,866,11.2951,,198,2.5825,
Yale-SP00053,44008,Enterococcus,Enterococcus cecorum,,0,0,,8,0.1043,
Yale-SP00053,4565,Triticum,Triticum aestivum,,136,1.7738,,24,0.313,
Yale-SP00053,28132,Prevotella,Prevotella melaninogenica,,42,0.5478,,7,0.0913,
Yale-SP00053,1419814,Streptococcus,Streptococcus sp. VT 162,,14,0.1826,,0,0,
Yale-SP00053,1839799,Streptococcus,Streptococcus sp. FDAARGOS_192,,6,0.0783,,0,0,
Yale-SP00053,1303,Streptococcus,Streptococcus oralis,,37,0.4826,,12,0.1565,
Yale-SP00053,488,Neisseria,Neisseria mucosa,,112,1.4608,,19,0.2478,
Yale-SP00053,1305,Streptococcus,Streptococcus sanguinis,,4,0.0522,,5,0.0652,
Yale-SP00053,38284,Corynebacterium,Corynebacterium accolens,,2965,38.6722,,1992,25.9814,
Yale-SP00053,3019553,Roseateles,Paucibacter sp. S2-9,,165,2.1521,,7,0.0913,
Yale-SP00053,1292,Staphylococcus,Staphylococcus warneri,,48,0.6261,,53,0.6913,
Yale-SP00053,1747,Cutibacterium,Cutibacterium acnes,,51825,675.948,,44895,585.561,
Yale-SP00053,46124,Granulicatella,Granulicatella adiacens,,60,0.7826,,34,0.4435,
Yale-SP00053,77133,,uncultured bacterium,,999,13.0299,,482,6.2867,
Yale-SP00053,1197460,Bradyrhizobium,Bradyrhizobium sp. 6(2017),,218,2.8434,,7,0.0913,
Yale-SP00053,712122,Actinomyces,Actinomyces sp. oral taxon 414,,74,0.9652,,15,0.1956,
Yale-SP00053,2819619,Streptococcus,Streptococcus toyakuensis,,12,0.1565,,0,0,
Yale-SP00053,1353889,Achromobacter,Achromobacter pestifer,,12519,163.284,,3387,44.1763,
Yale-SP00053,2057741,Bradyrhizobium,Bradyrhizobium sp. SK17,,810,10.5647,,128,1.6695,
Yale-SP00053,2382163,Streptococcus,Streptococcus koreensis,,20,0.2609,,0,0,
Yale-SP00053,2682456,Veillonella,Veillonella nakazawae,,12,0.1565,,0,0,
Yale-SP00053,2789327,Sphingobium,Sphingobium sp. Cam5-1,,10,0.1304,,4,0.0522,
Yale-SP00053,38304,Corynebacterium,Corynebacterium tuberculostearicum,,1738,22.6686,,635,8.2822,
Yale-SP00053,470565,Prevotella,Prevotella histicola,,36,0.4695,,37,0.4826,
Yale-SP00053,4513,Hordeum,Hordeum vulgare,,2,0.0261,,10,0.1304,
Yale-SP00053,28449,Neisseria,Neisseria subflava,,190,2.4782,,147,1.9173,
Yale-SP00053,1979527,Corynebacterium,Corynebacterium kefirresidentii,,1687,22.0034,,1260,16.434,
Yale-SP00053,47878,Pseudomonas,Pseudomonas azotoformans,,25446,331.889,,4238,55.2758,
Yale-SP00053,1560345,Sphingomonas,Sphingomonas panacis,,49,0.6391,,0,0,
Yale-SP00053,1318,Streptococcus,Streptococcus parasanguinis,,37,0.4826,,71,0.926,
Yale-SP00053,217203,Achromobacter,Achromobacter spanius,,72256,942.427,,6052,78.9356,
Yale-SP00053,486,Neisseria,Neisseria lactamica,,0,0,,3,0.0391,
Yale-SP00053,2282475,Achromobacter,Achromobacter sp. B7,,27032,352.576,,209,2.726,
Yale-SP00053,2598453,Streptococcus,Streptococcus sp. 116-D4,,2,0.0261,,0,0,
Yale-SP00053,85698,Achromobacter,Achromobacter xylosoxidans,,49279,642.741,,11285,147.189,
Yale-SP00053,3032262,,Pseudomonas phage ZRG1,,1,0.013,,0,0,
Yale-SP00053,1343,Streptococcus,Streptococcus vestibularis,,0,0,,4,0.0522,
Yale-SP00053,198620,Pseudomonas,Pseudomonas koreensis,,77,1.0043,,41,0.5348,
Yale-SP00053,28037,Streptococcus,Streptococcus mitis,,97,1.2652,,86,1.1217,
Yale-SP00053,87883,Burkholderia,Burkholderia multivorans,,68,0.8869,,103,1.3434,
Yale-SP00053,113107,Streptococcus,Streptococcus australis,,1,0.013,,6,0.0783,
Yale-SP00053,1177574,Prevotella,Prevotella jejuni,,8,0.1043,,0,0,
Yale-SP00053,1433513,Streptococcus,Streptococcus gwangjuense,,12,0.1565,,0,0,
Yale-SP00053,2070761,Roseateles,Paucibacter aquatile,,89,1.1608,,0,0,
Yale-SP00053,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,18429,240.368,,12226,159.462,
Yale-SP00053,1313,Streptococcus,Streptococcus pneumoniae,,59,0.7695,,148,1.9304,
Yale-SP00053,28131,Prevotella,Prevotella intermedia,,5,0.0652,,0,0,
Yale-SP00053,1517551,Sphingomonas,Sphingomonas sp. HMP6,,132,1.7217,,1,0.013,
Yale-CS00156,43675,Rothia,Rothia mucilaginosa,,1686,315.48,,131,24.5124,
Yale-CS00156,87883,Burkholderia,Burkholderia multivorans,,0,0,,27283,5105.13,
Yale-CS00156,712624,Streptococcus,Streptococcus sp. oral taxon 064,,68649,12845.4,,546,102.166,
Yale-CS00156,2832643,,Caudoviricetes sp.,,1402,262.339,,1882,352.155,
Yale-CS00156,1282,Staphylococcus,Staphylococcus epidermidis,,1,0.1871,,12,2.2454,
Yale-CS00156,1304,Streptococcus,Streptococcus salivarius,,309718,57953.7,,27539,5153.03,
Yale-CS00156,470565,Prevotella,Prevotella histicola,,0,0,,1,0.1871,
Yale-CS00156,28449,Neisseria,Neisseria subflava,,1,0.1871,,1,0.1871,
Yale-CS00156,1303,Streptococcus,Streptococcus oralis,,2117451,396212,,1137767,212896,
Yale-CS00156,1419814,Streptococcus,Streptococcus sp. VT 162,,267086,49976.5,,1725,322.778,
Yale-CS00156,4932,Saccharomyces,Saccharomyces cerevisiae,,26,4.8651,,16,2.9939,
Yale-CS00156,28132,Prevotella,Prevotella melaninogenica,,8,1.4969,,8,1.4969,
Yale-CS00156,46124,Granulicatella,Granulicatella adiacens,,27,5.0522,,13,2.4325,
Yale-CS00156,1660,Schaalia,Schaalia odontolytica,,405,75.7826,,231,43.2242,
Yale-CS00156,2576376,Streptococcus,Streptococcus sp. 1643,,89546,16755.6,,9353,1750.11,
Yale-CS00156,1343,Streptococcus,Streptococcus vestibularis,,1118,209.198,,69971,13092.8,
Yale-CS00156,2047,Rothia,Rothia dentocariosa,,66,12.3498,,68,12.724,
Yale-CS00156,29394,Dolosigranulum,Dolosigranulum pigrum,,0,0,,2,0.3742,
Yale-CS00156,729,Haemophilus,Haemophilus parainfluenzae,,4,0.7485,,19,3.5552,
Yale-CS00156,77133,,uncultured bacterium,,1149,214.998,,60,11.2271,
Yale-CS00156,2598457,Streptococcus,Streptococcus sp. KS 6,,14817,2772.52,,2,0.3742,
Yale-CS00156,1283,Staphylococcus,Staphylococcus haemolyticus,,0,0,,4,0.7485,
Yale-CS00156,1318,Streptococcus,Streptococcus parasanguinis,,10771,2015.44,,85183,15939.2,
Yale-CS00156,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,29,5.4264,,15,2.8068,
Yale-CS00156,2382163,Streptococcus,Streptococcus koreensis,,2617,489.687,,138,25.8222,
Yale-CS00156,2598453,Streptococcus,Streptococcus sp. 116-D4,,181290,33922.6,,186,34.8039,
Yale-CS00156,1433513,Streptococcus,Streptococcus gwangjuense,,13492,2524.59,,2599,486.319,
Yale-CS00156,2759692,Streptococcus,Streptococcus sp. Marseille-Q3533,,17979,3364.19,,510,95.43,
Yale-CS00156,1355,Enterococcus,Enterococcus columbae,,0,0,,2,0.3742,
Yale-CS00156,78535,Streptococcus,Streptococcus viridans,,253,47.3408,,11,2.0583,
Yale-CS00156,1759399,Streptococcus,Streptococcus sp. A12,,17264,3230.4,,2125,397.625,
Yale-CS00156,287,Pseudomonas,Pseudomonas aeruginosa,,0,0,,8883,1662.17,
Yale-CS00156,1307,Streptococcus,Streptococcus suis,,426,79.7121,,8697,1627.36,
Yale-CS00156,1177574,Prevotella,Prevotella jejuni,,2,0.3742,,0,0,
Yale-CS00156,488,Neisseria,Neisseria mucosa,,0,0,,2,0.3742,
Yale-CS00156,28037,Streptococcus,Streptococcus mitis,,235442,44055.3,,570225,106699,
Yale-CS00156,155900,,uncultured organism,,6,1.1227,,0,0,
Yale-CS00156,1747,Cutibacterium,Cutibacterium acnes,,0,0,,8,1.4969,
Yale-CS00156,113107,Streptococcus,Streptococcus australis,,33047,6183.68,,5979,1118.78,
Yale-CS00156,1308,Streptococcus,Streptococcus thermophilus,,8039,1504.24,,68985,12908.3,
Yale-CS00156,1156431,Streptococcus,Streptococcus ilei,,29036,5433.15,,92,17.2148,
Yale-CS00156,2819619,Streptococcus,Streptococcus toyakuensis,,4444,831.551,,138,25.8222,
Yale-CS00156,44008,Enterococcus,Enterococcus cecorum,,0,0,,26,4.8651,
Yale-CS00156,102684,Streptococcus,Streptococcus infantarius,,4,0.7485,,6297,1178.28,
Yale-CS00156,257758,Streptococcus,Streptococcus pseudopneumoniae,,33170,6206.69,,316583,59238.3,
Yale-CS00156,1313,Streptococcus,Streptococcus pneumoniae,,392101,73369,,809231,151421,
Yale-CS00156,2715960,Bradyrhizobium,Bradyrhizobium sp. PSBB068,,4,0.7485,,0,0,
Yale-CS00156,1305,Streptococcus,Streptococcus sanguinis,,507,94.8686,,2634,492.868,
Yale-CS00156,1839799,Streptococcus,Streptococcus sp. FDAARGOS_192,,1407,263.275,,223,41.7272,
Yale-CS00156,1902136,Streptococcus,Streptococcus sp. NPS 308,,39551,7400.69,,8851,1656.18,
Yale-CS00156,2610896,Streptococcus,Streptococcus sp. LPB0220,,76842,14378.5,,16,2.9939,
Yale-CS00156,712623,Streptococcus,Streptococcus sp. oral taxon 061,,314819,58908.2,,128,23.9511,
Yale-CS00156,712633,Streptococcus,Streptococcus sp. oral taxon 431,,551318,103161,,18343,3432.3,
Yale-CS00176,28037,Streptococcus,Streptococcus mitis,,37250,8023.01,,40003,8615.96,
Yale-CS00176,87883,Burkholderia,Burkholderia multivorans,,0,0,,7,1.5077,
Yale-CS00176,2598453,Streptococcus,Streptococcus sp. 116-D4,,2848,613.41,,728,156.799,
Yale-CS00176,1308,Streptococcus,Streptococcus thermophilus,,1,0.2154,,287,61.8148,
Yale-CS00176,4932,Saccharomyces,Saccharomyces cerevisiae,,163,35.1074,,157,33.8151,
Yale-CS00176,2576376,Streptococcus,Streptococcus sp. 1643,,2926,630.21,,0,0,
Yale-CS00176,2382163,Streptococcus,Streptococcus koreensis,,0,0,,3,0.6461,
Yale-CS00176,1305,Streptococcus,Streptococcus sanguinis,,0,0,,91,19.5998,
Yale-CS00176,2598457,Streptococcus,Streptococcus sp. KS 6,,0,0,,2,0.4308,
Yale-CS00176,2610896,Streptococcus,Streptococcus sp. LPB0220,,0,0,,1,0.2154,
Yale-CS00176,29394,Dolosigranulum,Dolosigranulum pigrum,,0,0,,2,0.4308,
Yale-CS00176,712623,Streptococcus,Streptococcus sp. oral taxon 061,,26,5.6,,1,0.2154,
Yale-CS00176,1156431,Streptococcus,Streptococcus ilei,,5,1.0769,,4,0.8615,
Yale-CS00176,1307,Streptococcus,Streptococcus suis,,5,1.0769,,175,37.692,
Yale-CS00176,102684,Streptococcus,Streptococcus infantarius,,0,0,,69,14.8614,
Yale-CS00176,2759692,Streptococcus,Streptococcus sp. Marseille-Q3533,,31,6.6769,,6,1.2923,
Yale-CS00176,1343,Streptococcus,Streptococcus vestibularis,,2,0.4308,,28,6.0307,
Yale-CS00176,1355,Enterococcus,Enterococcus columbae,,0,0,,4,0.8615,
Yale-CS00176,46124,Granulicatella,Granulicatella adiacens,,0,0,,2,0.4308,
Yale-CS00176,44008,Enterococcus,Enterococcus cecorum,,0,0,,5,1.0769,
Yale-CS00176,1318,Streptococcus,Streptococcus parasanguinis,,0,0,,166,35.7535,
Yale-CS00176,2047,Rothia,Rothia dentocariosa,,0,0,,3,0.6461,
Yale-CS00176,257758,Streptococcus,Streptococcus pseudopneumoniae,,29133,6274.75,,46857,10092.2,
Yale-CS00176,1303,Streptococcus,Streptococcus oralis,,10948,2358.01,,26735,5758.26,
Yale-CS00176,1313,Streptococcus,Streptococcus pneumoniae,,4145117,892787,,3814587,821596,
Yale-CS00176,77133,,uncultured bacterium,,301,64.8302,,1,0.2154,
Yale-CS00176,1759399,Streptococcus,Streptococcus sp. A12,,0,0,,6,1.2923,
Yale-CS00176,113107,Streptococcus,Streptococcus australis,,973,209.567,,54,11.6307,
Yale-CS00176,712624,Streptococcus,Streptococcus sp. oral taxon 064,,96,20.6767,,5,1.0769,
Yale-CS00176,2832643,,Caudoviricetes sp.,,0,0,,50,10.7691,
Yale-CS00176,1433513,Streptococcus,Streptococcus gwangjuense,,749,161.322,,2671,575.287,
Yale-CS00176,2819619,Streptococcus,Streptococcus toyakuensis,,1079,232.398,,27,5.8153,
Yale-CS00176,1304,Streptococcus,Streptococcus salivarius,,0,0,,30,6.4615,
Yale-CS00176,1517551,Sphingomonas,Sphingomonas sp. HMP6,,4,0.8615,,0,0,
Yale-CS00176,287,Pseudomonas,Pseudomonas aeruginosa,,0,0,,864,186.091,
Yale-CS00176,1902136,Streptococcus,Streptococcus sp. NPS 308,,47,10.123,,23,4.9538,
Yale-CS00176,712633,Streptococcus,Streptococcus sp. oral taxon 431,,1069,230.244,,206,44.3688,
Yale-CS00176,1419814,Streptococcus,Streptococcus sp. VT 162,,644,138.706,,27,5.8153,
Yale-CS00194,28037,Streptococcus,Streptococcus mitis,,26,5.5995,,21,4.5226,
Yale-CS00194,32002,Achromobacter,Achromobacter denitrificans,,2,0.4307,,0,0,
Yale-CS00194,1303,Streptococcus,Streptococcus oralis,,6,1.2922,,0,0,
Yale-CS00194,4565,Triticum,Triticum aestivum,,4,0.8615,,0,0,
Yale-CS00194,712623,Streptococcus,Streptococcus sp. oral taxon 061,,2,0.4307,,0,0,
Yale-CS00194,1143063,Lochmaea,Lochmaea crataegi,,48,10.3374,,0,0,
Yale-CS00194,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,0,0,,2,0.4307,
Yale-CS00194,1313,Streptococcus,Streptococcus pneumoniae,,2627889,565951,,23,4.9534,
Yale-CS00194,158754,Sphingomonas,uncultured Sphingomonas sp.,,284,61.1632,,7,1.5075,
Yale-CS00194,2997354,Sphingomonas,Sphingomonas sp. So64.6b,,96,20.6749,,0,0,
Yale-CS00194,1560345,Sphingomonas,Sphingomonas panacis,,16,3.4458,,1,0.2154,
Yale-CS00194,1747,Cutibacterium,Cutibacterium acnes,,171,36.8271,,131,28.2126,
Yale-CS00194,2598453,Streptococcus,Streptococcus sp. 116-D4,,10,2.1536,,0,0,
Yale-CS00194,31201,Spisula,Spisula solida,,132,28.428,,0,0,
Yale-CS00194,113107,Streptococcus,Streptococcus australis,,2,0.4307,,0,0,
Yale-CS00194,2819619,Streptococcus,Streptococcus toyakuensis,,5,1.0768,,0,0,
Yale-CS00194,77133,,uncultured bacterium,,301,64.8244,,7,1.5075,
Yale-CS00194,1517551,Sphingomonas,Sphingomonas sp. HMP6,,304,65.4705,,8,1.7229,
Yale-CS00194,391953,Aquincola,Aquincola tertiaricarbonis,,6,1.2922,,0,0,
Yale-CS00194,748215,Sesia,Sesia apiformis,,227,48.8875,,0,0,
Yale-CS00194,1523415,Sphingomonas,Sphingomonas sp. AAP5,,375,80.7612,,1,0.2154,
Yale-CS00194,2715960,Bradyrhizobium,Bradyrhizobium sp. PSBB068,,66,14.214,,0,0,
Yale-CS00194,7038,Bemisia,Bemisia tabaci,,301,64.8244,,0,0,
Yale-CS00194,1433513,Streptococcus,Streptococcus gwangjuense,,2,0.4307,,0,0,
Yale-CS00194,257758,Streptococcus,Streptococcus pseudopneumoniae,,12,2.5844,,0,0,
Yale-CS00194,2775394,Alteribacillus,Alteribacillus sp. HJP-4,,859,184.997,,0,0,
Yale-CS00194,2832643,,Caudoviricetes sp.,,18,3.8765,,5,1.0768,
Yale-CS00194,1419814,Streptococcus,Streptococcus sp. VT 162,,94652,20384.6,,0,0,
Yale-CS00194,722659,Cabera,Cabera pusaria,,9872,2126.07,,0,0,
Yale-SP00054,287,Pseudomonas,Pseudomonas aeruginosa,,49,5.7184,,155,18.0888,
Yale-SP00054,43990,Corynebacterium,Corynebacterium segmentosum,,6,0.7002,,0,0,
Yale-SP00054,2682456,Veillonella,Veillonella nakazawae,,118591,13839.8,,10604,1237.51,
Yale-SP00054,39777,Veillonella,Veillonella atypica,,14414,1682.14,,6697,781.554,
Yale-SP00054,76775,Malassezia,Malassezia restricta,,12,1.4004,,8,0.9336,
Yale-SP00054,2598453,Streptococcus,Streptococcus sp. 116-D4,,4450,519.324,,148,17.2719,
Yale-SP00054,2839983,Cupriavidus,Cupriavidus sp. EM10,,6,0.7002,,0,0,
Yale-SP00054,470565,Prevotella,Prevotella histicola,,5578,650.964,,9161,1069.11,
Yale-SP00054,257758,Streptococcus,Streptococcus pseudopneumoniae,,1591,185.673,,39949,4662.13,
Yale-SP00054,486,Neisseria,Neisseria lactamica,,2812,328.166,,286,33.3768,
Yale-SP00054,4522,Lolium,Lolium perenne,,0,0,,8,0.9336,
Yale-SP00054,28132,Prevotella,Prevotella melaninogenica,,158989,18554.3,,82511,9629.2,
Yale-SP00054,2610896,Streptococcus,Streptococcus sp. LPB0220,,39442,4602.96,,876,102.231,
Yale-SP00054,1305,Streptococcus,Streptococcus sanguinis,,3594,419.427,,3285,383.366,
Yale-SP00054,43675,Rothia,Rothia mucilaginosa,,834542,97392.8,,320777,37435.3,
Yale-SP00054,46124,Granulicatella,Granulicatella adiacens,,19201,2240.8,,5564,649.33,
Yale-SP00054,87883,Burkholderia,Burkholderia multivorans,,2,0.2334,,402,46.9142,
Yale-SP00054,1177574,Prevotella,Prevotella jejuni,,14910,1740.03,,6481,756.346,
Yale-SP00054,1318,Streptococcus,Streptococcus parasanguinis,,26443,3085.95,,60507,7061.29,
Yale-SP00054,1355,Enterococcus,Enterococcus columbae,,0,0,,31,3.6178,
Yale-SP00054,1282,Staphylococcus,Staphylococcus epidermidis,,81,9.4529,,78,9.1028,
Yale-SP00054,77133,,uncultured bacterium,,2647,308.91,,734,85.6593,
Yale-SP00054,155900,,uncultured organism,,6841,798.359,,19,2.2173,
Yale-SP00054,273384,Brevibacterium,Brevibacterium aurantiacum,,1,0.1167,,1,0.1167,
Yale-SP00054,2382163,Streptococcus,Streptococcus koreensis,,38614,4506.33,,10214,1191.99,
Yale-SP00054,29394,Dolosigranulum,Dolosigranulum pigrum,,30,3.5011,,0,0,
Yale-SP00054,1902136,Streptococcus,Streptococcus sp. NPS 308,,1321,154.163,,230,26.8415,
Yale-SP00054,1308,Streptococcus,Streptococcus thermophilus,,600,70.0212,,1518,177.154,
Yale-SP00054,15368,Brachypodium,Brachypodium distachyon,,1,0.1167,,35,4.0846,
Yale-SP00054,28037,Streptococcus,Streptococcus mitis,,14034,1637.8,,74117,8649.6,
